1 1.690397e-02 -1.514594e+01 4.819825e+00 
2 1.690571e-02 -1.514594e+01 4.819825e+00 
3 1.690848e-02 -1.514595e+01 4.819824e+00 
4 1.691154e-02 -1.514596e+01 4.819820e+00 
5 1.691314e-02 -1.514598e+01 4.819819e+00 
6 1.691049e-02 -1.514601e+01 4.819838e+00 
7 1.690064e-02 -1.514603e+01 4.819897e+00 
8 1.687999e-02 -1.514603e+01 4.820022e+00 
9 1.684593e-02 -1.514602e+01 4.820245e+00 
10 1.679725e-02 -1.514596e+01 4.820607e+00 
11 1.673403e-02 -1.514586e+01 4.821147e+00 
12 1.665836e-02 -1.514568e+01 4.821907e+00 
13 1.657391e-02 -1.514541e+01 4.822933e+00 
14 1.648557e-02 -1.514504e+01 4.824266e+00 
15 1.639894e-02 -1.514455e+01 4.825947e+00 
16 1.631994e-02 -1.514392e+01 4.828016e+00 
17 1.625346e-02 -1.514314e+01 4.830509e+00 
18 1.620351e-02 -1.514220e+01 4.833463e+00 
19 1.617226e-02 -1.514108e+01 4.836909e+00 
20 1.615958e-02 -1.513977e+01 4.840880e+00 
21 1.616373e-02 -1.513826e+01 4.845402e+00 
22 1.618056e-02 -1.513654e+01 4.850503e+00 
23 1.620467e-02 -1.513460e+01 4.856205e+00 
24 1.622975e-02 -1.513243e+01 4.862531e+00 
25 1.624903e-02 -1.513002e+01 4.869499e+00 
26 1.625631e-02 -1.512736e+01 4.877122e+00 
27 1.624646e-02 -1.512445e+01 4.885414e+00 
28 1.621580e-02 -1.512128e+01 4.894381e+00 
29 1.616259e-02 -1.511785e+01 4.904027e+00 
30 1.608712e-02 -1.511416e+01 4.914352e+00 
31 1.599130e-02 -1.511020e+01 4.925350e+00 
32 1.587873e-02 -1.510598e+01 4.937013e+00 
33 1.575390e-02 -1.510149e+01 4.949329e+00 
34 1.562155e-02 -1.509675e+01 4.962283e+00 
35 1.548644e-02 -1.509175e+01 4.975855e+00 
36 1.535227e-02 -1.508650e+01 4.990024e+00 
37 1.522152e-02 -1.508101e+01 5.004767e+00 
38 1.509520e-02 -1.507528e+01 5.020058e+00 
39 1.497247e-02 -1.506933e+01 5.035867e+00 
40 1.485099e-02 -1.506315e+01 5.052165e+00 
41 1.472716e-02 -1.505677e+01 5.068920e+00 
42 1.459633e-02 -1.505019e+01 5.086097e+00 
43 1.445365e-02 -1.504343e+01 5.103660e+00 
44 1.429441e-02 -1.503649e+01 5.121570e+00 
45 1.411446e-02 -1.502939e+01 5.139789e+00 
46 1.391101e-02 -1.502215e+01 5.158273e+00 
47 1.368251e-02 -1.501477e+01 5.176979e+00 
48 1.342910e-02 -1.500729e+01 5.195860e+00 
49 1.315249e-02 -1.499970e+01 5.214871e+00 
50 1.285571e-02 -1.499204e+01 5.233963e+00 
51 1.254288e-02 -1.498432e+01 5.253086e+00 
52 1.221878e-02 -1.497656e+01 5.272192e+00 
53 1.188836e-02 -1.496879e+01 5.291230e+00 
54 1.155621e-02 -1.496101e+01 5.310152e+00 
55 1.122634e-02 -1.495326e+01 5.328909e+00 
56 1.090154e-02 -1.494555e+01 5.347452e+00 
57 1.058342e-02 -1.493791e+01 5.365735e+00 
58 1.027230e-02 -1.493035e+01 5.383712e+00 
59 9.967019e-03 -1.492289e+01 5.401339e+00 
60 9.665545e-03 -1.491556e+01 5.418573e+00 
61 9.364883e-03 -1.490837e+01 5.435372e+00 
62 9.061652e-03 -1.490135e+01 5.451696e+00 
63 8.752426e-03 -1.489451e+01 5.467508e+00 
64 8.434121e-03 -1.488786e+01 5.482770e+00 
65 8.104314e-03 -1.488144e+01 5.497447e+00 
66 7.761588e-03 -1.487524e+01 5.511506e+00 
67 7.405622e-03 -1.486930e+01 5.524914e+00 
68 7.037249e-03 -1.486363e+01 5.537641e+00 
69 6.658523e-03 -1.485824e+01 5.549660e+00 
70 6.272380e-03 -1.485314e+01 5.560943e+00 
71 5.882545e-03 -1.484836e+01 5.571468e+00 
72 5.493160e-03 -1.484390e+01 5.581212e+00 
73 5.108452e-03 -1.483977e+01 5.590158e+00 
74 4.732390e-03 -1.483598e+01 5.598289e+00 
75 4.368471e-03 -1.483255e+01 5.605593e+00 
76 4.019309e-03 -1.482948e+01 5.612059e+00 
77 3.686640e-03 -1.482677e+01 5.617682e+00 
78 3.371181e-03 -1.482443e+01 5.622457e+00 
79 3.072575e-03 -1.482247e+01 5.626384e+00 
80 2.789695e-03 -1.482087e+01 5.629466e+00 
81 2.520634e-03 -1.481964e+01 5.631710e+00 
82 2.263086e-03 -1.481879e+01 5.633122e+00 
83 2.014609e-03 -1.481830e+01 5.633716e+00 
84 1.772884e-03 -1.481817e+01 5.633506e+00 
85 1.536032e-03 -1.481839e+01 5.632507e+00 
86 1.302827e-03 -1.481896e+01 5.630740e+00 
87 1.072892e-03 -1.481986e+01 5.628226e+00 
